ID,Context_emotion,Human_response_emotion,FT_response_emotion,GPT_response_emotion,Human_response_emotion_similarity,FT_response_emotion_similarity,GPT_response_emotion_similarity
context_495,"{'anger': 0.001484501059167087, 'disgust': 0.0002805200929287821, 'fear': 0.9897552132606506, 'joy': 0.0014729155227541924, 'neutral': 0.0013006400549784303, 'sadness': 0.0027087253984063864, 'surprise': 0.0029974617063999176}","{'anger': 0.009408808313310146, 'disgust': 0.01566576398909092, 'fear': 0.9116186499595642, 'joy': 0.00230532162822783, 'neutral': 0.03947228938341141, 'sadness': 0.018267227336764336, 'surprise': 0.0032619968988001347}","{'anger': 0.00861777737736702, 'disgust': 0.00571203138679266, 'fear': 0.7800856828689575, 'joy': 0.010597197338938713, 'neutral': 0.1782722920179367, 'sadness': 0.01028549112379551, 'surprise': 0.0064296117052435875}","{'anger': 0.0024950678925961256, 'disgust': 0.0016489357221871614, 'fear': 0.9723063707351685, 'joy': 0.0019703118596225977, 'neutral': 0.014869618229568005, 'sadness': 0.005043911747634411, 'surprise': 0.0016656819498166442}",0.998789074463425,0.9749675916781723,0.9998967376291733
context_496,"{'anger': 0.009685441851615906, 'disgust': 0.0468660444021225, 'fear': 0.8286630511283875, 'joy': 0.005985987838357687, 'neutral': 0.031385015696287155, 'sadness': 0.03927585482597351, 'surprise': 0.03813852369785309}","{'anger': 0.025172265246510506, 'disgust': 0.37875163555145264, 'fear': 0.012643187306821346, 'joy': 0.0030674017034471035, 'neutral': 0.5477128624916077, 'sadness': 0.02143160253763199, 'surprise': 0.011221030727028847}","{'anger': 0.014738094061613083, 'disgust': 0.03203386813402176, 'fear': 0.013127585873007774, 'joy': 0.20158760249614716, 'neutral': 0.5258023738861084, 'sadness': 0.20678836107254028, 'surprise': 0.00592220202088356}","{'anger': 0.004433044232428074, 'disgust': 0.0021704607643187046, 'fear': 0.9532684683799744, 'joy': 0.005686046089977026, 'neutral': 0.02812865376472473, 'sadness': 0.004815242253243923, 'surprise': 0.001498050638474524}",0.08456076906515275,0.07709801849073128,0.9966073334937665
context_497,"{'anger': 0.014642932452261448, 'disgust': 0.013592183589935303, 'fear': 0.08311878889799118, 'joy': 0.008215264417231083, 'neutral': 0.037094902247190475, 'sadness': 0.010412751697003841, 'surprise': 0.8329232335090637}","{'anger': 0.006499626208096743, 'disgust': 0.004979685414582491, 'fear': 0.9197456240653992, 'joy': 0.0026367378886789083, 'neutral': 0.05177907645702362, 'sadness': 0.00809839740395546, 'surprise': 0.006260780151933432}","{'anger': 0.009388871490955353, 'disgust': 0.00301345600746572, 'fear': 0.0018828022293746471, 'joy': 0.9188546538352966, 'neutral': 0.05007386952638626, 'sadness': 0.0055718328803777695, 'surprise': 0.01121456641703844}","{'anger': 0.014631550759077072, 'disgust': 0.01122022420167923, 'fear': 0.8332861065864563, 'joy': 0.005882395431399345, 'neutral': 0.10453493893146515, 'sadness': 0.025138337165117264, 'surprise': 0.005306453909724951}",0.10858122767543998,0.02480980654884013,0.1110564403091503
context_498,"{'anger': 0.6011090278625488, 'disgust': 0.01576359011232853, 'fear': 0.0012626115931198, 'joy': 0.003348669270053506, 'neutral': 0.023277798667550087, 'sadness': 0.3500937223434448, 'surprise': 0.0051446594297885895}","{'anger': 0.027117138728499413, 'disgust': 0.005491800606250763, 'fear': 0.002508393721655011, 'joy': 0.005165924783796072, 'neutral': 0.019848478958010674, 'sadness': 0.9378306269645691, 'surprise': 0.002037578262388706}","{'anger': 0.028751038014888763, 'disgust': 0.01796908490359783, 'fear': 0.5074529051780701, 'joy': 0.004157654475420713, 'neutral': 0.07507246732711792, 'sadness': 0.32326391339302063, 'surprise': 0.043332915753126144}","{'anger': 0.030898794531822205, 'disgust': 0.131720632314682, 'fear': 0.023479215800762177, 'joy': 0.014416958205401897, 'neutral': 0.24410484731197357, 'sadness': 0.5522046089172363, 'surprise': 0.003174944780766964}",0.528339556823107,0.3146181829210206,0.5096186330998008
context_499,"{'anger': 0.756784975528717, 'disgust': 0.08822399377822876, 'fear': 0.11369743943214417, 'joy': 0.002701594028621912, 'neutral': 0.022886421531438828, 'sadness': 0.012894711457192898, 'surprise': 0.002810845384374261}","{'anger': 0.22275196015834808, 'disgust': 0.14177139103412628, 'fear': 0.13957928121089935, 'joy': 0.0041333092376589775, 'neutral': 0.06051180139183998, 'sadness': 0.4286649525165558, 'surprise': 0.002587380353361368}","{'anger': 0.0023920065723359585, 'disgust': 0.001556536415591836, 'fear': 0.9794005751609802, 'joy': 0.0013088058913126588, 'neutral': 0.009868759661912918, 'sadness': 0.0016538657946512103, 'surprise': 0.0038196041714400053}","{'anger': 0.00431344099342823, 'disgust': 0.0034603560343384743, 'fear': 0.9046005606651306, 'joy': 0.002005751011893153, 'neutral': 0.0646834671497345, 'sadness': 0.017308514565229416, 'surprise': 0.0036278676707297564}",0.5028998095742424,0.1504212971538741,0.15466232784982703
context_500,"{'anger': 0.015047287568449974, 'disgust': 0.004233069252222776, 'fear': 0.9272955656051636, 'joy': 0.0010493920417502522, 'neutral': 0.01290369313210249, 'sadness': 0.004800044931471348, 'surprise': 0.03467092290520668}","{'anger': 0.005369951948523521, 'disgust': 0.01234433613717556, 'fear': 0.0032104782294481993, 'joy': 0.0027814593631774187, 'neutral': 0.9642372131347656, 'sadness': 0.0031368283089250326, 'surprise': 0.008919653482735157}","{'anger': 0.010899651795625687, 'disgust': 0.02004818245768547, 'fear': 0.5966262817382812, 'joy': 0.0026317217852920294, 'neutral': 0.31327226758003235, 'sadness': 0.04341595619916916, 'surprise': 0.013105936348438263}","{'anger': 0.006193835753947496, 'disgust': 0.008013042621314526, 'fear': 0.9297047853469849, 'joy': 0.0013968737330287695, 'neutral': 0.0451519675552845, 'sadness': 0.005908294580876827, 'surprise': 0.003631252096965909}",0.017740106505000686,0.889925884665042,0.998787116573445
context_501,"{'anger': 0.05174604430794716, 'disgust': 0.0016223716083914042, 'fear': 0.9241716265678406, 'joy': 0.000969088461715728, 'neutral': 0.005715226288884878, 'sadness': 0.012801547534763813, 'surprise': 0.002974193310365081}","{'anger': 0.001002953969873488, 'disgust': 0.0006508429651148617, 'fear': 0.9846926927566528, 'joy': 0.00190744420979172, 'neutral': 0.0057266512885689735, 'sadness': 0.0035129054449498653, 'surprise': 0.0025065650697797537}","{'anger': 0.0038051551673561335, 'disgust': 0.0040783933363854885, 'fear': 0.16915440559387207, 'joy': 0.0022664505522698164, 'neutral': 0.03662123531103134, 'sadness': 0.7764700055122375, 'surprise': 0.007604350335896015}","{'anger': 0.00886281207203865, 'disgust': 0.007925458252429962, 'fear': 0.7183278203010559, 'joy': 0.010503587312996387, 'neutral': 0.2206416130065918, 'sadness': 0.031171850860118866, 'surprise': 0.0025668053422123194}",0.9984388557569646,0.22634877252897712,0.9563593584869645
context_502,"{'anger': 0.002416448201984167, 'disgust': 0.006193541921675205, 'fear': 0.0026974028442054987, 'joy': 0.0016119752544909716, 'neutral': 0.00950646959245205, 'sadness': 0.9761751890182495, 'surprise': 0.0013989451108500361}","{'anger': 0.010594348423182964, 'disgust': 0.008642202243208885, 'fear': 0.11128741502761841, 'joy': 0.007166731171309948, 'neutral': 0.045256856828927994, 'sadness': 0.8125627040863037, 'surprise': 0.0044898344203829765}","{'anger': 0.02654714323580265, 'disgust': 0.009233132936060429, 'fear': 0.6671395897865295, 'joy': 0.008660822175443172, 'neutral': 0.26278001070022583, 'sadness': 0.01422109268605709, 'surprise': 0.011418154463171959}","{'anger': 0.007990224286913872, 'disgust': 0.023508502170443535, 'fear': 0.5097386240959167, 'joy': 0.019439874216914177, 'neutral': 0.3012441098690033, 'sadness': 0.13397356867790222, 'surprise': 0.004105142317712307}",0.9900123263955326,0.026157047218917095,0.22785356073930618
context_503,"{'anger': 0.03890866041183472, 'disgust': 0.013473561964929104, 'fear': 0.8104426860809326, 'joy': 0.0028465483337640762, 'neutral': 0.09397517144680023, 'sadness': 0.009154758416116238, 'surprise': 0.031198490411043167}","{'anger': 0.0022147803101688623, 'disgust': 0.00133507011923939, 'fear': 0.9841745495796204, 'joy': 0.004072660580277443, 'neutral': 0.005220477469265461, 'sadness': 0.0014584638411179185, 'surprise': 0.0015239863423630595}","{'anger': 0.9149918556213379, 'disgust': 0.016452552750706673, 'fear': 0.0026116075459867716, 'joy': 0.001362398499622941, 'neutral': 0.058316007256507874, 'sadness': 0.0032215453684329987, 'surprise': 0.003044060431420803}","{'anger': 0.01631990075111389, 'disgust': 0.00409098993986845, 'fear': 0.9329026937484741, 'joy': 0.0027503324672579765, 'neutral': 0.03316916897892952, 'sadness': 0.009093898348510265, 'surprise': 0.0016729867784306407}",0.9920918444718051,0.058086018409496454,0.995626160313055
context_504,"{'anger': 0.32936611771583557, 'disgust': 0.3150571286678314, 'fear': 0.024776354432106018, 'joy': 0.002052577678114176, 'neutral': 0.30261147022247314, 'sadness': 0.013894268311560154, 'surprise': 0.012242116965353489}","{'anger': 0.10427305102348328, 'disgust': 0.15711310505867004, 'fear': 0.0587056428194046, 'joy': 0.005853675305843353, 'neutral': 0.6507226228713989, 'sadness': 0.019919082522392273, 'surprise': 0.003412859048694372}","{'anger': 0.15026023983955383, 'disgust': 0.017713556066155434, 'fear': 0.06406217068433762, 'joy': 0.004192513879388571, 'neutral': 0.7345730066299438, 'sadness': 0.016671838238835335, 'surprise': 0.012526665814220905}","{'anger': 0.23627369105815887, 'disgust': 0.3802486062049866, 'fear': 0.026884134858846664, 'joy': 0.0029978358652442694, 'neutral': 0.3290250897407532, 'sadness': 0.022902974858880043, 'surprise': 0.00166758440900594}",0.757859286560418,0.6769651475905096,0.9774872337450733
context_505,"{'anger': 0.09289470314979553, 'disgust': 0.3084244430065155, 'fear': 0.02107187546789646, 'joy': 0.0008953051874414086, 'neutral': 0.44857317209243774, 'sadness': 0.02990875579416752, 'surprise': 0.0982317104935646}","{'anger': 0.08488453924655914, 'disgust': 0.029418546706438065, 'fear': 0.06290232390165329, 'joy': 0.009702760726213455, 'neutral': 0.753394603729248, 'sadness': 0.054218072444200516, 'surprise': 0.005479180254042149}","{'anger': 0.8643364906311035, 'disgust': 0.001165442867204547, 'fear': 0.009752667509019375, 'joy': 0.004880388732999563, 'neutral': 0.010123617947101593, 'sadness': 0.0848730131983757, 'surprise': 0.0248684324324131}","{'anger': 0.05625937506556511, 'disgust': 0.09137176722288132, 'fear': 0.08631551265716553, 'joy': 0.0014025116106495261, 'neutral': 0.6974528431892395, 'sadness': 0.058176666498184204, 'surprise': 0.00902131199836731}",0.8352887154946929,0.18504023588842355,0.8746398626505262
context_506,"{'anger': 0.1927306205034256, 'disgust': 0.6532971858978271, 'fear': 0.00862705148756504, 'joy': 0.0011265642242506146, 'neutral': 0.09396309405565262, 'sadness': 0.04326602816581726, 'surprise': 0.006989439018070698}","{'anger': 0.08431040495634079, 'disgust': 0.025166571140289307, 'fear': 0.04424359276890755, 'joy': 0.10561048239469528, 'neutral': 0.7144057154655457, 'sadness': 0.01739339530467987, 'surprise': 0.008869808167219162}","{'anger': 0.8968552350997925, 'disgust': 0.004912992939352989, 'fear': 0.007304193917661905, 'joy': 0.005619971081614494, 'neutral': 0.027525415644049644, 'sadness': 0.04047125205397606, 'surprise': 0.01731090620160103}","{'anger': 0.07478533685207367, 'disgust': 0.05705457180738449, 'fear': 0.015982910990715027, 'joy': 0.01002662256360054, 'neutral': 0.8117485046386719, 'sadness': 0.02894262783229351, 'surprise': 0.0014594628009945154}",0.20130646935456986,0.29172401353296706,0.22956025126698099
context_507,"{'anger': 0.003917189780622721, 'disgust': 0.00846579484641552, 'fear': 0.017926743254065514, 'joy': 0.017299488186836243, 'neutral': 0.0716385543346405, 'sadness': 0.29200589656829834, 'surprise': 0.5887463688850403}","{'anger': 0.017673322930932045, 'disgust': 0.03406645730137825, 'fear': 0.002301097149029374, 'joy': 0.07405455410480499, 'neutral': 0.8559713363647461, 'sadness': 0.008950590156018734, 'surprise': 0.006982630584388971}","{'anger': 0.008205677382647991, 'disgust': 0.019535645842552185, 'fear': 0.3501057028770447, 'joy': 0.03253738209605217, 'neutral': 0.5675581693649292, 'sadness': 0.01427810825407505, 'surprise': 0.007779358420521021}","{'anger': 0.013295745477080345, 'disgust': 0.0300697460770607, 'fear': 0.00128895731177181, 'joy': 0.101329006254673, 'neutral': 0.8437544107437134, 'sadness': 0.006089372094720602, 'surprise': 0.004172744229435921}",0.12252815776290449,0.12768145005393694,0.11864923526824533
context_508,"{'anger': 0.06975824385881424, 'disgust': 0.40997114777565, 'fear': 0.01948169246315956, 'joy': 0.00740452017635107, 'neutral': 0.07979651540517807, 'sadness': 0.3916257321834564, 'surprise': 0.02196214720606804}","{'anger': 0.25874754786491394, 'disgust': 0.06869379431009293, 'fear': 0.1431228518486023, 'joy': 0.01340270321816206, 'neutral': 0.37776365876197815, 'sadness': 0.1199217140674591, 'surprise': 0.018347691744565964}","{'anger': 0.027810771018266678, 'disgust': 0.022359104827046394, 'fear': 0.007325411308556795, 'joy': 0.046141088008880615, 'neutral': 0.8414307832717896, 'sadness': 0.04921010509133339, 'surprise': 0.005722754634916782}","{'anger': 0.025182176381349564, 'disgust': 0.057737044990062714, 'fear': 0.008020718581974506, 'joy': 0.013508417643606663, 'neutral': 0.8630436062812805, 'sadness': 0.030751895159482956, 'surprise': 0.0017561170971021056}",0.4386349720597903,0.20108284978486246,0.21318076929490293
context_509,"{'anger': 0.5447098016738892, 'disgust': 0.1659620851278305, 'fear': 0.030348366126418114, 'joy': 0.001110633136704564, 'neutral': 0.09313007444143295, 'sadness': 0.15527544915676117, 'surprise': 0.009463534690439701}","{'anger': 0.029565224424004555, 'disgust': 0.029535865411162376, 'fear': 0.01660259999334812, 'joy': 0.003272820031270385, 'neutral': 0.8820298314094543, 'sadness': 0.03423875942826271, 'surprise': 0.0047549414448440075}","{'anger': 0.09582178294658661, 'disgust': 0.010841043666005135, 'fear': 0.15804092586040497, 'joy': 0.010734280571341515, 'neutral': 0.6416606903076172, 'sadness': 0.07478106766939163, 'surprise': 0.008120174519717693}","{'anger': 0.11797074973583221, 'disgust': 0.6916229128837585, 'fear': 0.038206327706575394, 'joy': 0.0017752352869138122, 'neutral': 0.13535372912883759, 'sadness': 0.01310135517269373, 'surprise': 0.001969678094610572}",0.2061334158349557,0.3238478515326695,0.45502078648004307
context_510,"{'anger': 0.054788243025541306, 'disgust': 0.8525766134262085, 'fear': 0.004800982773303986, 'joy': 0.003255817573517561, 'neutral': 0.06286844611167908, 'sadness': 0.015320803038775921, 'surprise': 0.006389146205037832}","{'anger': 0.3029308021068573, 'disgust': 0.274301141500473, 'fear': 0.03905021771788597, 'joy': 0.0077881114557385445, 'neutral': 0.22821404039859772, 'sadness': 0.14462454617023468, 'surprise': 0.0030911702197045088}","{'anger': 0.08180437237024307, 'disgust': 0.7576802372932434, 'fear': 0.005707609932869673, 'joy': 0.002076135715469718, 'neutral': 0.05360535532236099, 'sadness': 0.09618936479091644, 'surprise': 0.002937028417363763}","{'anger': 0.04972032457590103, 'disgust': 0.8806633353233337, 'fear': 0.011124343611299992, 'joy': 0.0028750193305313587, 'neutral': 0.04745456203818321, 'sadness': 0.00755130173638463, 'surprise': 0.0006111381808295846}",0.6345776348051047,0.9933000575189324,0.9996847667846489
context_511,"{'anger': 0.62989741563797, 'disgust': 0.15522794425487518, 'fear': 0.02533845044672489, 'joy': 0.003359865630045533, 'neutral': 0.09727286547422409, 'sadness': 0.04775203764438629, 'surprise': 0.04115127772092819}","{'anger': 0.31279996037483215, 'disgust': 0.0073966714553534985, 'fear': 0.0032375555019825697, 'joy': 0.004833197221159935, 'neutral': 0.022966139018535614, 'sadness': 0.6385253667831421, 'surprise': 0.010241108946502209}","{'anger': 0.9641073942184448, 'disgust': 0.013831150718033314, 'fear': 0.004204524215310812, 'joy': 0.0007675607921555638, 'neutral': 0.006163162179291248, 'sadness': 0.008878720924258232, 'surprise': 0.002047439105808735}","{'anger': 0.04994264617562294, 'disgust': 0.07429526746273041, 'fear': 0.24530988931655884, 'joy': 0.018532417714595795, 'neutral': 0.579932451248169, 'sadness': 0.02672716975212097, 'surprise': 0.005260167643427849}",0.493164807477254,0.9602165095380496,0.25516360437791286
context_512,"{'anger': 0.022204384207725525, 'disgust': 0.15929177403450012, 'fear': 0.019457750022411346, 'joy': 0.0016435675788670778, 'neutral': 0.6466161608695984, 'sadness': 0.016609570011496544, 'surprise': 0.1341768056154251}","{'anger': 0.033874478191137314, 'disgust': 0.013840755447745323, 'fear': 0.16865231096744537, 'joy': 0.02850557118654251, 'neutral': 0.6718029975891113, 'sadness': 0.007955485954880714, 'surprise': 0.07536835223436356}","{'anger': 0.01702684722840786, 'disgust': 0.020281126722693443, 'fear': 0.032252371311187744, 'joy': 0.003860117867588997, 'neutral': 0.08573545515537262, 'sadness': 0.8136122822761536, 'surprise': 0.02723170444369316}","{'anger': 0.005159797612577677, 'disgust': 0.007861466147005558, 'fear': 0.8923906087875366, 'joy': 0.0028583102393895388, 'neutral': 0.06959148496389389, 'sadness': 0.02004556730389595, 'surprise': 0.002092684619128704}",0.9493550726409014,0.13784385658766718,0.10565907856506018
context_513,"{'anger': 0.28112104535102844, 'disgust': 0.573678195476532, 'fear': 0.011853853240609169, 'joy': 0.0033602484036237, 'neutral': 0.057621829211711884, 'sadness': 0.05903405696153641, 'surprise': 0.013330736197531223}","{'anger': 0.035799216479063034, 'disgust': 0.02941683679819107, 'fear': 0.14200808107852936, 'joy': 0.025916608050465584, 'neutral': 0.7342519760131836, 'sadness': 0.028460443019866943, 'surprise': 0.004146790597587824}","{'anger': 0.004665107931941748, 'disgust': 0.012614088132977486, 'fear': 0.013715477660298347, 'joy': 0.005196809768676758, 'neutral': 0.16627290844917297, 'sadness': 0.788432776927948, 'surprise': 0.009102767333388329}","{'anger': 0.02045084722340107, 'disgust': 0.0037909988313913345, 'fear': 0.820130467414856, 'joy': 0.002575420308858156, 'neutral': 0.03397318720817566, 'sadness': 0.016464872285723686, 'surprise': 0.10261422395706177}",0.15047487368316892,0.12508476142836789,0.04115831745962095
context_514,"{'anger': 0.013265678659081459, 'disgust': 0.0697098821401596, 'fear': 0.054451897740364075, 'joy': 0.007591689471155405, 'neutral': 0.25295376777648926, 'sadness': 0.4883913993835449, 'surprise': 0.11363572627305984}","{'anger': 0.031568873673677444, 'disgust': 0.051284559071063995, 'fear': 0.028453560546040535, 'joy': 0.3773954510688782, 'neutral': 0.3982941210269928, 'sadness': 0.10795984417200089, 'surprise': 0.005043515935540199}","{'anger': 0.002640297869220376, 'disgust': 0.0015370406908914447, 'fear': 0.0026134762447327375, 'joy': 0.02002009190618992, 'neutral': 0.018372593447566032, 'sadness': 0.9528457522392273, 'surprise': 0.001970783807337284}","{'anger': 0.00935288518667221, 'disgust': 0.02628360688686371, 'fear': 0.0236490610986948, 'joy': 0.08646166324615479, 'neutral': 0.7554673552513123, 'sadness': 0.09564657509326935, 'surprise': 0.003138833912089467}",0.5071784592109494,0.8681333883141102,0.5547081473224992
context_515,"{'anger': 0.0270711500197649, 'disgust': 0.03959520533680916, 'fear': 0.6545639038085938, 'joy': 0.014082559384405613, 'neutral': 0.07810617238283157, 'sadness': 0.13668197393417358, 'surprise': 0.04989904165267944}","{'anger': 0.0045989020727574825, 'disgust': 0.005445019342005253, 'fear': 0.9046090245246887, 'joy': 0.017306547611951828, 'neutral': 0.028781656175851822, 'sadness': 0.012199713848531246, 'surprise': 0.027059074491262436}","{'anger': 0.004881277214735746, 'disgust': 0.013984360732138157, 'fear': 0.0227211881428957, 'joy': 0.011048401705920696, 'neutral': 0.06770540773868561, 'sadness': 0.8765681982040405, 'surprise': 0.0030912128277122974}","{'anger': 0.010206506587564945, 'disgust': 0.018907474353909492, 'fear': 0.11591650545597076, 'joy': 0.3002963662147522, 'neutral': 0.40682265162467957, 'sadness': 0.14263634383678436, 'surprise': 0.005214149598032236}",0.9752948780427037,0.2367328102643257,0.3639456528516425
context_516,"{'anger': 0.11606718599796295, 'disgust': 0.5445281863212585, 'fear': 0.0048489756882190704, 'joy': 0.0020014666952192783, 'neutral': 0.288777619600296, 'sadness': 0.013295651413500309, 'surprise': 0.030480924993753433}","{'anger': 0.4480394721031189, 'disgust': 0.018228726461529732, 'fear': 0.4449290335178375, 'joy': 0.0026112382765859365, 'neutral': 0.05200967192649841, 'sadness': 0.0049311090260744095, 'surprise': 0.029250873252749443}","{'anger': 0.003811453003436327, 'disgust': 0.01822037808597088, 'fear': 0.0038740267045795918, 'joy': 0.0016624777344986796, 'neutral': 0.03735487163066864, 'sadness': 0.9328550696372986, 'surprise': 0.002221685601398349}","{'anger': 0.062293507158756256, 'disgust': 0.15610332787036896, 'fear': 0.027335654944181442, 'joy': 0.008105653338134289, 'neutral': 0.6495651602745056, 'sadness': 0.09435602277517319, 'surprise': 0.0022406470961868763}",0.20089967457070135,0.05736196690692097,0.6603642551157037
context_517,"{'anger': 0.001232085283845663, 'disgust': 0.0012800759868696332, 'fear': 0.9885687828063965, 'joy': 0.0009207450202666223, 'neutral': 0.003633144311606884, 'sadness': 0.0016256246017292142, 'surprise': 0.0027397461235523224}","{'anger': 0.010801739990711212, 'disgust': 0.1393047273159027, 'fear': 0.10162480175495148, 'joy': 0.06762085855007172, 'neutral': 0.6512189507484436, 'sadness': 0.021876318380236626, 'surprise': 0.007552690338343382}","{'anger': 0.0040244595147669315, 'disgust': 0.0019695982336997986, 'fear': 0.007118991110473871, 'joy': 0.3407246172428131, 'neutral': 0.6038702130317688, 'sadness': 0.010771465487778187, 'surprise': 0.03152063861489296}","{'anger': 0.0011993608204647899, 'disgust': 0.0015483162133023143, 'fear': 0.9839576482772827, 'joy': 0.001938315574079752, 'neutral': 0.006963214371353388, 'sadness': 0.0017605797620490193, 'surprise': 0.002632488962262869}",0.15398681820303162,0.014070817367419663,0.9999936215381671
context_518,"{'anger': 0.8632728457450867, 'disgust': 0.08555120974779129, 'fear': 0.002974320203065872, 'joy': 0.0016263365978375077, 'neutral': 0.026560602709650993, 'sadness': 0.012851317413151264, 'surprise': 0.007163396570831537}","{'anger': 0.20482704043388367, 'disgust': 0.24663762748241425, 'fear': 0.006330274976789951, 'joy': 0.007308960426598787, 'neutral': 0.4563944339752197, 'sadness': 0.06334170699119568, 'surprise': 0.015159928239881992}","{'anger': 0.9175182580947876, 'disgust': 0.00291175814345479, 'fear': 0.06226886063814163, 'joy': 0.0006726884748786688, 'neutral': 0.004725206643342972, 'sadness': 0.006850712466984987, 'surprise': 0.005052641499787569}","{'anger': 0.24583673477172852, 'disgust': 0.006923492532223463, 'fear': 0.46273544430732727, 'joy': 0.0033993369434028864, 'neutral': 0.022297630086541176, 'sadness': 0.003351205261424184, 'surprise': 0.2554561197757721}",0.4328084078555079,0.9930237789655526,0.4278198450299249
context_519,"{'anger': 0.0026916489005088806, 'disgust': 0.0045844074338674545, 'fear': 0.0023960566613823175, 'joy': 0.0008074707584455609, 'neutral': 0.007391658145934343, 'sadness': 0.9794812798500061, 'surprise': 0.002647490007802844}","{'anger': 0.003381534945219755, 'disgust': 0.0224410742521286, 'fear': 0.009787366725504398, 'joy': 0.00609090318903327, 'neutral': 0.12847432494163513, 'sadness': 0.8174380660057068, 'surprise': 0.012386729009449482}","{'anger': 0.38494378328323364, 'disgust': 0.007396317087113857, 'fear': 0.22243250906467438, 'joy': 0.017093798145651817, 'neutral': 0.29495444893836975, 'sadness': 0.05954314023256302, 'surprise': 0.013635953888297081}","{'anger': 0.009982550516724586, 'disgust': 0.0017971356865018606, 'fear': 0.865879237651825, 'joy': 0.0009731104364618659, 'neutral': 0.007524804212152958, 'sadness': 0.03235483542084694, 'surprise': 0.08148841559886932}",0.9886307625660415,0.1180879150594969,0.039964357167448505
context_520,"{'anger': 0.005309367552399635, 'disgust': 0.002827960066497326, 'fear': 0.001141241635195911, 'joy': 0.944934606552124, 'neutral': 0.02904645726084709, 'sadness': 0.009594801813364029, 'surprise': 0.007145584095269442}","{'anger': 0.0272055733948946, 'disgust': 0.028497733175754547, 'fear': 0.013960196636617184, 'joy': 0.038698721677064896, 'neutral': 0.8347166776657104, 'sadness': 0.05004872754216194, 'surprise': 0.006872382014989853}","{'anger': 0.01325283944606781, 'disgust': 0.03068033792078495, 'fear': 0.008165327832102776, 'joy': 0.006785264704376459, 'neutral': 0.06769048422574997, 'sadness': 0.8662498593330383, 'surprise': 0.007175938226282597}","{'anger': 0.09842756390571594, 'disgust': 0.23406381905078888, 'fear': 0.0037264840211719275, 'joy': 0.22109781205654144, 'neutral': 0.3950606882572174, 'sadness': 0.044363368302583694, 'surprise': 0.0032602811697870493}",0.0777098646884542,0.020562837345686646,0.45076318557469386
context_521,"{'anger': 0.7380942106246948, 'disgust': 0.10435523092746735, 'fear': 0.005158460699021816, 'joy': 0.001387028256431222, 'neutral': 0.10527871549129486, 'sadness': 0.024151545017957687, 'surprise': 0.021574804559350014}","{'anger': 0.05931617692112923, 'disgust': 0.043243199586868286, 'fear': 0.07296738028526306, 'joy': 0.01616239920258522, 'neutral': 0.6680738925933838, 'sadness': 0.12780247628688812, 'surprise': 0.012434500269591808}","{'anger': 0.009732694365084171, 'disgust': 0.01254988182336092, 'fear': 0.004328633658587933, 'joy': 0.015422740019857883, 'neutral': 0.6156407594680786, 'sadness': 0.31350988149642944, 'surprise': 0.02881534956395626}","{'anger': 0.016996808350086212, 'disgust': 0.025286326184868813, 'fear': 0.10690479725599289, 'joy': 0.006639124825596809, 'neutral': 0.8294859528541565, 'sadness': 0.012041856534779072, 'surprise': 0.002645117463544011}",0.23594660043400473,0.15641484907701197,0.163967553313638
context_522,"{'anger': 0.4236590564250946, 'disgust': 0.41862255334854126, 'fear': 0.04340256750583649, 'joy': 0.0012258774368092418, 'neutral': 0.04600091278553009, 'sadness': 0.06138686463236809, 'surprise': 0.005702225491404533}","{'anger': 0.2873378098011017, 'disgust': 0.051428455859422684, 'fear': 0.5465564131736755, 'joy': 0.0029437080956995487, 'neutral': 0.08744043111801147, 'sadness': 0.021775539964437485, 'surprise': 0.0025177286006510258}","{'anger': 0.05805891752243042, 'disgust': 0.017742333933711052, 'fear': 0.6715458035469055, 'joy': 0.004753281362354755, 'neutral': 0.1104905754327774, 'sadness': 0.1320280283689499, 'surprise': 0.005381044466048479}","{'anger': 0.06654118746519089, 'disgust': 0.030021030455827713, 'fear': 0.6625421643257141, 'joy': 0.003712630830705166, 'neutral': 0.19062381982803345, 'sadness': 0.04434195160865784, 'surprise': 0.002217155648395419}",0.4571781497505196,0.17753796179756542,0.19370052064994514
context_523,"{'anger': 0.21389135718345642, 'disgust': 0.16395631432533264, 'fear': 0.031653523445129395, 'joy': 0.011370478197932243, 'neutral': 0.18383906781673431, 'sadness': 0.3811936676502228, 'surprise': 0.014095625840127468}","{'anger': 0.2088589072227478, 'disgust': 0.03171704337000847, 'fear': 0.005130003672093153, 'joy': 0.005284628830850124, 'neutral': 0.7298399209976196, 'sadness': 0.008331476710736752, 'surprise': 0.010838035494089127}","{'anger': 0.053925707936286926, 'disgust': 0.01494764257222414, 'fear': 0.005678283516317606, 'joy': 0.025717908516526222, 'neutral': 0.12065643072128296, 'sadness': 0.7348455190658569, 'surprise': 0.04422847554087639}","{'anger': 0.01285992655903101, 'disgust': 0.015799006447196007, 'fear': 0.9003986120223999, 'joy': 0.004020607564598322, 'neutral': 0.05992890149354935, 'sadness': 0.004934562835842371, 'surprise': 0.0020583781879395247}",0.4907050426655517,0.842826296915232,0.10309759208291247
